----Starting Training----
{'code': 'BCH', 'num_embed_dims': 20, 'num_msg_dims': 20, 'num_hidden_units': 40, 'num_mlp_layers': 2, 'num_iter': 8, 'reduce_op': 'mean', 'activation': 'tanh', 'clip_llr_to': 20.0, 'use_attributes': False, 'node_attribute_dims': 0, 'msg_attribute_dims': 0, 'use_bias': False, 'batch_size': [256, 256, 256], 'train_iter': [35000, 300000, 300000], 'learning_rate': [0.001, 0.0001, 1e-05], 'ebno_db_train': [3, 8.0], 'ebno_db_eval': 4.0, 'batch_size_eval': 10000, 'eval_train_steps': 1000, 'save_weights_iter': 10000, 'run_name': 'BCH_01', 'save_dir': 'results/', 'mc_iters': 1000, 'mc_batch_size': 2000, 'num_target_block_errors': 500, 'ebno_db_min': 2.0, 'ebno_db_max': 9.0, 'ebno_db_stepsize': 1.0, 'eval_iters': [2, 3, 4, 6, 8, 10], 'simulate_wbp': True, 'wbp_batch_size': [2000, 2000, 2000], 'wbp_train_iter': [300, 10000, 2000], 'wbp_learning_rate': [0.01, 0.001, 0.001], 'wbp_ebno_train': [5.0, 5.0, 6.0], 'wbp_ebno_val': 7.0, 'wbp_batch_size_val': 2000, 'wbp_clip_value_grad': 10, 'k': 45, 'n': 63}
Iteration 63000, loss = 0.322, ber = 0.01058, duration: 47.21s
Iteration 64000, loss = 0.323, ber = 0.01077, duration: 47.06s
Iteration 65000, loss = 0.329, ber = 0.01133, duration: 47.04s
Iteration 66000, loss = 0.323, ber = 0.01075, duration: 47.14s
Iteration 67000, loss = 0.321, ber = 0.01070, duration: 47.10s
Iteration 68000, loss = 0.329, ber = 0.01123, duration: 47.17s
Iteration 69000, loss = 0.325, ber = 0.01096, duration: 47.12s
Iteration 70000, loss = 0.324, ber = 0.01095, duration: 47.17s
Iteration 71000, loss = 0.324, ber = 0.01088, duration: 47.19s
Iteration 72000, loss = 0.329, ber = 0.01104, duration: 47.22s
Iteration 73000, loss = 0.320, ber = 0.01056, duration: 47.18s
Iteration 74000, loss = 0.320, ber = 0.01064, duration: 47.25s
Iteration 75000, loss = 0.323, ber = 0.01080, duration: 47.45s
Iteration 76000, loss = 0.316, ber = 0.01051, duration: 47.21s
Iteration 77000, loss = 0.317, ber = 0.01061, duration: 47.17s
Iteration 78000, loss = 0.320, ber = 0.01071, duration: 47.37s
Iteration 79000, loss = 0.327, ber = 0.01096, duration: 47.25s
Iteration 80000, loss = 0.329, ber = 0.01105, duration: 47.32s
Iteration 81000, loss = 0.325, ber = 0.01089, duration: 47.12s
Iteration 82000, loss = 0.317, ber = 0.01076, duration: 47.01s
Iteration 83000, loss = 0.323, ber = 0.01098, duration: 47.10s
Iteration 84000, loss = 0.321, ber = 0.01089, duration: 47.07s
Iteration 85000, loss = 0.315, ber = 0.01041, duration: 47.15s
Iteration 86000, loss = 0.320, ber = 0.01081, duration: 47.22s
Iteration 87000, loss = 0.317, ber = 0.01061, duration: 47.42s
Iteration 88000, loss = 0.326, ber = 0.01092, duration: 47.20s
Iteration 89000, loss = 0.316, ber = 0.01045, duration: 47.25s
Iteration 90000, loss = 0.316, ber = 0.01032, duration: 47.30s
Iteration 91000, loss = 0.320, ber = 0.01074, duration: 47.26s
Iteration 92000, loss = 0.320, ber = 0.01072, duration: 47.12s
Iteration 93000, loss = 0.328, ber = 0.01096, duration: 47.23s
Iteration 94000, loss = 0.329, ber = 0.01119, duration: 47.14s
Iteration 95000, loss = 0.322, ber = 0.01079, duration: 47.22s
Iteration 96000, loss = 0.322, ber = 0.01086, duration: 47.18s
Iteration 97000, loss = 0.320, ber = 0.01077, duration: 47.20s
Iteration 98000, loss = 0.315, ber = 0.01053, duration: 47.21s
Iteration 99000, loss = 0.322, ber = 0.01092, duration: 47.32s
Iteration 100000, loss = 0.315, ber = 0.01040, duration: 47.22s
Iteration 101000, loss = 0.314, ber = 0.01043, duration: 47.30s
Iteration 102000, loss = 0.318, ber = 0.01088, duration: 47.42s
Iteration 103000, loss = 0.314, ber = 0.01038, duration: 47.26s
