 ----Starting Training----
{'code': '5G-LDPC', 'n': 140, 'k': 60, 'num_embed_dims': 16, 'num_msg_dims': 16, 'num_hidden_units': 48, 'num_mlp_layers': 3, 'num_iter': 10, 'reduce_op': 'sum', 'activation': 'relu', 'clip_llr_to': 20, 'use_attributes': False, 'node_attribute_dims': 0, 'msg_attribute_dims': 0, 'return_infobits': False, 'use_bias': True, 'batch_size': [128, 128, 128], 'train_iter': [35000, 300000, 300000], 'learning_rate': [0.0005, 0.0001, 1e-05], 'ebno_db_train': [2, 8.0], 'ebno_db_eval': 2.0, 'batch_size_eval': 1000, 'save_weights_iter': 10000, 'run_name': 'LDPC_5G_01', 'save_dir': 'results/', 'eval_num_iter': 10, 'mc_iters': 1000, 'mc_batch_size': 1000, 'num_target_block_errors': 1000, 'ebno_db_min': 0.0, 'ebno_db_max': 4.5, 'ebno_db_stepsize': 0.5, 'eval_ns': [140, 280, 420, 280, 280, 280], 'eval_ks': [60, 120, 180, 120, 90, 150], 'sim_esno': False}
Iteration 66000, loss = 0.784, ber = 0.01261, duration: 28.73s
Iteration 67000, loss = 0.771, ber = 0.01113, duration: 28.77s
Iteration 68000, loss = 0.827, ber = 0.01341, duration: 28.87s
Iteration 69000, loss = 0.787, ber = 0.01179, duration: 28.76s
Iteration 70000, loss = 0.763, ber = 0.01041, duration: 28.78s
Iteration 71000, loss = 0.837, ber = 0.01422, duration: 28.92s
Iteration 72000, loss = 0.778, ber = 0.01214, duration: 28.86s
Iteration 73000, loss = 0.825, ber = 0.01285, duration: 28.77s
Iteration 74000, loss = 0.794, ber = 0.01149, duration: 28.87s
Iteration 75000, loss = 0.767, ber = 0.01195, duration: 28.78s
Iteration 76000, loss = 0.780, ber = 0.01125, duration: 28.80s
Iteration 77000, loss = 0.837, ber = 0.01417, duration: 28.77s
Iteration 78000, loss = 0.824, ber = 0.01239, duration: 28.89s
Iteration 79000, loss = 0.775, ber = 0.01231, duration: 28.90s
Iteration 80000, loss = 0.757, ber = 0.00914, duration: 28.82s
Iteration 81000, loss = 0.867, ber = 0.01401, duration: 28.82s
Iteration 82000, loss = 0.809, ber = 0.01241, duration: 28.78s
Iteration 83000, loss = 0.784, ber = 0.01141, duration: 28.81s
Iteration 84000, loss = 0.788, ber = 0.01209, duration: 28.77s
Iteration 85000, loss = 0.787, ber = 0.01207, duration: 28.75s
Iteration 86000, loss = 0.810, ber = 0.01287, duration: 28.90s
Iteration 87000, loss = 0.811, ber = 0.01207, duration: 29.01s
Iteration 88000, loss = 0.796, ber = 0.01246, duration: 28.99s
Iteration 89000, loss = 0.808, ber = 0.01216, duration: 28.93s
Iteration 90000, loss = 0.794, ber = 0.01094, duration: 28.84s
Iteration 91000, loss = 0.807, ber = 0.01284, duration: 28.86s
Iteration 92000, loss = 0.773, ber = 0.01226, duration: 28.87s
Iteration 93000, loss = 0.814, ber = 0.01326, duration: 28.81s
Iteration 94000, loss = 0.837, ber = 0.01406, duration: 28.87s
Iteration 95000, loss = 0.786, ber = 0.01161, duration: 28.90s
Iteration 96000, loss = 0.805, ber = 0.01250, duration: 28.79s
Iteration 97000, loss = 0.717, ber = 0.00941, duration: 28.91s
Iteration 98000, loss = 0.822, ber = 0.01386, duration: 28.98s
Iteration 99000, loss = 0.766, ber = 0.01126, duration: 28.87s
Iteration 100000, loss = 0.777, ber = 0.01180, duration: 28.78s
Iteration 101000, loss = 0.786, ber = 0.01209, duration: 28.98s
Iteration 102000, loss = 0.811, ber = 0.01325, duration: 28.82s
Iteration 103000, loss = 0.799, ber = 0.01258, duration: 28.83s
Iteration 104000, loss = 0.772, ber = 0.01179, duration: 28.84s
Iteration 105000, loss = 0.736, ber = 0.00919, duration: 28.92s
Iteration 106000, loss = 0.800, ber = 0.01196, duration: 28.84s
Iteration 107000, loss = 0.778, ber = 0.01077, duration: 28.88s
Iteration 108000, loss = 0.783, ber = 0.01216, duration: 28.79s
Iteration 109000, loss = 0.813, ber = 0.01193, duration: 28.84s
Iteration 110000, loss = 0.800, ber = 0.01246, duration: 28.97s
Iteration 111000, loss = 0.793, ber = 0.01236, duration: 28.88s
Iteration 112000, loss = 0.778, ber = 0.01137, duration: 28.87s
Iteration 113000, loss = 0.840, ber = 0.01404, duration: 28.74s
Iteration 114000, loss = 0.781, ber = 0.01153, duration: 28.79s
Iteration 115000, loss = 0.709, ber = 0.00946, duration: 28.86s
Iteration 116000, loss = 0.781, ber = 0.01132, duration: 28.82s
Iteration 117000, loss = 0.802, ber = 0.01259, duration: 28.76s
Iteration 118000, loss = 0.797, ber = 0.01300, duration: 28.84s
Iteration 119000, loss = 0.790, ber = 0.01141, duration: 28.81s
Iteration 120000, loss = 0.795, ber = 0.01246, duration: 28.95s
Iteration 121000, loss = 0.736, ber = 0.01006, duration: 28.79s
Iteration 122000, loss = 0.745, ber = 0.01035, duration: 28.73s
Iteration 123000, loss = 0.806, ber = 0.01199, duration: 28.95s
Iteration 124000, loss = 0.750, ber = 0.01053, duration: 28.97s
Iteration 125000, loss = 0.807, ber = 0.01240, duration: 28.96s
Iteration 126000, loss = 0.805, ber = 0.01229, duration: 28.80s
Iteration 127000, loss = 0.788, ber = 0.01189, duration: 28.90s
Iteration 128000, loss = 0.802, ber = 0.01268, duration: 28.77s
Iteration 129000, loss = 0.765, ber = 0.01071, duration: 28.82s
Iteration 130000, loss = 0.757, ber = 0.01066, duration: 28.86s
